VehicleType,DayType,StartTime,EndTime,ZoneID,ChargeAmount,EffectiveDate,ErpGantryNo,ErpGantryLocation,latitude,longitude
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,19:55,20:00,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,19:55,20:00,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,19:55,20:00,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,19:55,20:00,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,19:55,20:00,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Passenger Cars/Light Goods Vehicles/Taxis,Weekdays,20:00,22:30,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,07:00,08:00,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,08:00,08:05,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,08:05,08:30,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,08:30,09:00,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,09:00,09:25,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,09:25,09:30,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,09:30,09:55,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,09:55,10:00,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,10:00,12:00,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,12:00,12:05,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,12:05,14:00,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,14:00,14:05,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,14:05,14:55,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,14:55,15:00,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,15:00,17:30,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,28,Central Boulevard,1.2743648,103.8606687
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,29,Slip Road from Westbound MCE towards Maxwell Road,1.2749454,103.8497443
Light Goods Vehicles,Weekdays,17:30,18:00,CBD,0.0,2024-01-02,72,Sheares Avenue towards Sheares Link,1.2841413,103.8615058
Light Goods Vehicles,Weekdays,18:00,18:05,CBD,0.0,2024-01-02,3,Eu Tong Sen Street,1.2806823,103.8403123
Light Goods Vehicles,Weekdays,18:00,18:05,CBD,0.0,2024-01-02,5,Lim Teck Kim Road,1.2734734,103.8417683
Light Goods Vehicles,Weekdays,18:00,18:05,CBD,0.0,2024-01-02,6,Anson Road,1.2733002,103.8444248
Light Goods Vehicles,Weekdays,18:00,18:05,CBD,0.0,2024-01-02,7,Tanjong Pagar Road,1.2730903,103.8431137
Light Goods Vehicles,Weekdays,18:00,18:05,CBD,0.0,2024-01-02,19,Havelock Road/Clemenceau Ave,1.2884187,103.8416395
Light Goods Vehicles,Weekdays,18:00,18:05,CBD,0.0,2024-01-02,20,Havelock Road/CTE Exit,1.2877954,103.842721
Light Goods Vehicles,Weekdays,18:00,18:05,CBD,0.0,2024-01-02,24,Merchant Road/Clemenceau Ave,1.2900987,103.8423247
Light Goods Vehicles,Weekdays,18:00,18:05,CBD,0.0,2024-01-02,25,Merchant Road/CTE Exit,1.2886533,103.8444805
